"","School_ID","Short_Name","Long_Name","School_Type","Primary_Category","Address","City","State","Zip","Progress_Report_Year","Blue_Ribbon_Award_Year","Excelerate_Award_Gold_Year","Spot_Light_Award_Year","Improvement_Award_Year","Excellence_Award_Year","Student_Attainment_Rating","Student_Attainment_Description","Culture_Climate_Rating","Culture_Climate_Description","School_Survey_Student_Response_Rate_Pct","School_Survey_Student_Response_Rate_Avg_Pct","School_Survey_Teacher_Response_Rate_Pct","School_Survey_Teacher_Response_Rate_Avg_Pct","Creative_School_Certification","Creative_School_Certification_Description","School_Survey_Involved_Families","School_Survey_Supportive_Environment","School_Survey_Ambitious_Instruction","School_Survey_Effective_Leaders","School_Survey_Collaborative_Teachers","School_Survey_Safety","Suspensions_Per_100_Students_Year_2_Pct","Suspensions_Per_100_Students_Avg_Pct","Misconducts_To_Suspensions_Year_2_Pct","Misconducts_To_Suspensions_Avg_Pct","Average_Length_Suspension_Year_2_Pct","Average_Length_Suspension_Avg_Pct","Behavior_Discipline_Year_1","Behavior_Discipline_Year_2","Student_Attendance_Year_1_Pct","Student_Attendance_Year_2_Pct","Student_Attendance_Avg_Pct","Teacher_Attendance_Year_1_Pct","Teacher_Attendance_Year_2_Pct","Teacher_Attendance_Avg_Pct","One_Year_Dropout_Rate_Year_1_Pct","One_Year_Dropout_Rate_Year_2_Pct","One_Year_Dropout_Rate_Avg_Pct","Other_Metrics_Year_1","Other_Metrics_Year_2","Freshmen_On_Track_School_Pct_Year_2","Freshmen_On_Track_CPS_Pct_Year_2","Freshmen_On_Track_School_Pct_Year_1","Freshmen_On_Track_CPS_Pct_Year_1","Graduation_4_Year_School_Pct_Year_2","Graduation_4_Year_CPS_Pct_Year_2","Graduation_4_Year_School_Pct_Year_1","Graduation_4_Year_CPS_Pct_Year_1","Graduation_5_Year_School_Pct_Year_2","Graduation_5_Year_CPS_Pct_Year_2","Graduation_5_Year_School_Pct_Year_1","Graduation_5_Year_CPS_Pct_Year_1","College_Enrollment_School_Pct_Year_2","College_Enrollment_CPS_Pct_Year_2","College_Enrollment_School_Pct_Year_1","College_Enrollment_CPS_Pct_Year_1","College_Persistence_School_Pct_Year_2","College_Persistence_CPS_Pct_Year_2","College_Persistence_School_Pct_Year_1","College_Persistence_CPS_Pct_Year_1","Progress_Toward_Graduation_Year_1","Progress_Toward_Graduation_Year_2","State_School_Report_Card_URL","Mobility_Rate_Pct","Chronic_Truancy_Pct","Supportive_School_Award","Supportive_School_Award_Desc","Parent_Survey_Results_Year","School_Latitude","School_Longitude","SAT_Grade_11_Score_School_Avg","SAT_Grade_11_Score_CPS_Avg","Attainment_PSAT_Grade_9_School_Pct","Attainment_PSAT_Grade_10_School_Pct","Attainment_SAT_Grade_11_School_Pct","Attainment_All_Grades_School_Pct"
"344",609815,"BOUCHET","Edward A Bouchet Math & Science Academy ES","Neighborhood","ES","7355 S JEFFERY BLVD","Chicago","Illinois",60649,2022,NA,NA,NA,NA,NA,"NO DATA AVAILABLE","Student Attainment measures how well the school performed on standardized tests at a single point in time. This school’s scores are compared to national average scores. A 50th percentile score means the school is performing at the same level as the national average school.","WELL ORGANIZED","Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",99.3,73,86,71,"STRONG","This school is Strong in the arts. It nearly meets the goals and priorities outlined in the CPS Arts Education Plan, including Staffing & Instruction, Partnerships, Community & Culture, and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .","STRONG","STRONG","VERY STRONG","STRONG","STRONG","NEUTRAL",0.9,5.4,35.7,13.8,"1.6 days","2.2 days",2021,2022,94.6,84.7,86.9,89.7,94.3,92.5,NA,NA,NA,2021,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,2022,"http://iirc.niu.edu/School.aspx?schoolid=150162990252100",16.3,57.2,"EMERGING","This school has developed an action plan to support social and emotional learning (SEL). Leaders and staff have assessed their school climate, and they are beginning to adopt best practices to support SEL for all students.",2022,41.760847,-87.576075,0,939,0,0,0,0
"345",610157,"SAWYER","Sidney Sawyer Elementary School","Neighborhood","ES","5248 S SAWYER AVE","Chicago","Illinois",60632,2022,NA,2022,NA,NA,NA,"NO DATA AVAILABLE","Student Attainment measures how well the school performed on standardized tests at a single point in time. This school’s scores are compared to national average scores. A 50th percentile score means the school is performing at the same level as the national average school.","PARTIALLY ORGANIZED","Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",97.7,73,67.1,71,"EMERGING","This school is Emerging in the arts. It rarely meets the goals and priorities outlined in the CPS Arts Education Plan including Staffing & Instruction, Partnerships, Community & Culture, and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .","NEUTRAL","NEUTRAL","NEUTRAL","WEAK","WEAK","NEUTRAL",NA,5.4,NA,13.8,"","2.2 days",2021,2022,91.3,89.7,86.9,86.3,91.4,92.5,NA,NA,NA,2021,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,2022,"http://iirc.niu.edu/School.aspx?schoolid=150162990252435",7,37.1,"ESTABLISHED","This school has put in place systems and structures to support social and emotional learning (SEL). This may include SEL action plans, ongoing training for teachers and staff, partnerships with community organizations, time for SEL in the master schedule, and/or targeted and intensive SEL services.",2022,41.797498,-87.705006,0,939,0,0,0,0
"346",400061,"PERSPECTIVES - LEADERSHIP HS","Perspectives - Leadership Academy","Charter","HS","8522 S LAFAYETTE AVE","Chicago","Illinois",60620,2022,NA,NA,NA,NA,NA,"FAR BELOW EXPECTATIONS","Student Attainment measures how well the school performed on standardized tests at a single point in time. This school's score is based on attainment relative to the combined College Readiness Benchmark scores, set by College Board. To learn more, visit  https://collegereadiness.collegeboard.org .","WELL ORGANIZED","Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",92.5,73,88.9,71,"EMERGING","This school is Emerging in the arts. It rarely meets the goals and priorities outlined in the CPS Arts Education Plan including Staffing & Instruction, Partnerships, Community & Culture, and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .","STRONG","NEUTRAL","STRONG","NEUTRAL","STRONG","WEAK",NA,5.4,NA,13.8,"","2.2 days",2021,2022,83.6,82.5,86.9,NA,NA,92.5,3.7,3.4,6.1,2021,2022,92.1,88.8,62.3,86.7,68.9,82.9,88.5,80.2,90.4,84,74,83.8,43.3,61.8,36.2,61.9,38.1,71.2,44.7,71.7,2021,2022,"http://iirc.niu.edu/School.aspx?schoolid=15016299025051C",11.7,66.6,"ESTABLISHED","This school has put in place systems and structures to support social and emotional learning (SEL). This may include SEL action plans, ongoing training for teachers and staff, partnerships with community organizations, time for SEL in the master schedule, and/or targeted and intensive SEL services.",2022,41.745961,-87.652045,822,939,9.6,5.6,4.5,7
"347",609920,"KANOON","Gerald Delgado Kanoon Elementary Magnet School","Neighborhood","ES","2233 S KEDZIE AVE","Chicago","Illinois",60623,2022,NA,2022,NA,NA,NA,"NO DATA AVAILABLE","Student Attainment measures how well the school performed on standardized tests at a single point in time. This school’s scores are compared to national average scores. A 50th percentile score means the school is performing at the same level as the national average school.","WELL ORGANIZED","Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",93.4,73,58.1,71,"DEVELOPING","This school is Developing in the arts. It occasionally meets the goals and priorities of the CPS Arts Education Plan including Staffing & Instruction, Partnerships, Community & Culture and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .","STRONG","NEUTRAL","NEUTRAL","STRONG","STRONG","WEAK",0.7,5.4,6.1,13.8,"1.7 days","2.2 days",2021,2022,90.3,86.1,86.9,90.7,91.8,92.5,NA,NA,NA,2021,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,2022,"http://iirc.niu.edu/School.aspx?schoolid=150162990252806",9.1,52.6,"ESTABLISHED","This school has put in place systems and structures to support social and emotional learning (SEL). This may include SEL action plans, ongoing training for teachers and staff, partnerships with community organizations, time for SEL in the master schedule, and/or targeted and intensive SEL services.",2022,41.850771,-87.705112,0,939,0,0,0,0
"348",610355,"COURTENAY","Mary E Courtenay Elementary Language Arts Center","Small","ES","4420 N BEACON ST","Chicago","Illinois",60640,2022,NA,2022,2013,NA,NA,"NO DATA AVAILABLE","Student Attainment measures how well the school performed on standardized tests at a single point in time. This school’s scores are compared to national average scores. A 50th percentile score means the school is performing at the same level as the national average school.","ORGANIZED","Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",68.8,73,63,71,"EXCELLING","This school is Excelling in the arts. It meets the goals and priorities outlined in the CPS Arts Education Plan, including Staffing & Instruction, Partnerships, Community & Culture, and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .","NEUTRAL","STRONG","VERY STRONG","NEUTRAL","NEUTRAL","NEUTRAL",NA,5.4,NA,13.8,"","2.2 days",2021,2022,91.9,87.4,86.9,89.8,92.5,92.5,NA,NA,NA,2021,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,2022,"http://iirc.niu.edu/School.aspx?schoolid=150162990252921",21.3,46.9,"ESTABLISHED","This school has put in place systems and structures to support social and emotional learning (SEL). This may include SEL action plans, ongoing training for teachers and staff, partnerships with community organizations, time for SEL in the master schedule, and/or targeted and intensive SEL services.",2022,41.962308,-87.663853,0,939,0,0,0,0
"349",400039,"ERIE","Erie Elementary Charter School","Charter","ES","1405 N WASHTENAW AVE","Chicago","Illinois",60622,2022,NA,NA,NA,NA,NA,"NO DATA AVAILABLE","Student Attainment measures how well the school performed on standardized tests at a single point in time. This school’s scores are compared to national average scores. A 50th percentile score means the school is performing at the same level as the national average school.","NOT YET ORGANIZED","Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",84.7,73,56.8,71,"DEVELOPING","This school is Developing in the arts. It occasionally meets the goals and priorities of the CPS Arts Education Plan including Staffing & Instruction, Partnerships, Community & Culture and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .","WEAK","NEUTRAL","NEUTRAL","WEAK","VERY WEAK","WEAK",NA,5.4,NA,13.8,"","2.2 days",2021,2022,88.2,88.8,86.9,NA,NA,92.5,NA,NA,NA,2021,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,2022,"http://iirc.niu.edu/School.aspx?schoolid=15016299025219C",9.1,42.6,"NOT RATED","This school has not submitted an action plan to support school climate and social & emotional learning (SEL).",2022,41.906771,-87.694364,0,939,0,0,0,0
"350",400035,"CHICAGO MATH & SCIENCE HS","Chicago Math and Science Academy Charter School","Charter","HS","7212 N CLARK ST","Chicago","Illinois",60626,2022,NA,NA,NA,NA,NA,"BELOW EXPECTATIONS","Student Attainment measures how well the school performed on standardized tests at a single point in time. This school's score is based on attainment relative to the combined College Readiness Benchmark scores, set by College Board. To learn more, visit  https://collegereadiness.collegeboard.org .","ORGANIZED","Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",72.3,73,74.5,71,"EXCELLING","This school is Excelling in the arts. It meets the goals and priorities outlined in the CPS Arts Education Plan, including Staffing & Instruction, Partnerships, Community & Culture, and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .","NEUTRAL","STRONG","NEUTRAL","NEUTRAL","NEUTRAL","WEAK",NA,5.4,NA,13.8,"","2.2 days",2021,2022,97.2,93.4,86.9,NA,NA,92.5,0.3,1.1,6.1,2021,2022,71,88.8,63.5,86.7,79.6,82.9,89.7,80.2,93.6,84,88.4,83.8,75.6,61.8,62.5,61.9,82.2,71.2,83.6,71.7,2021,2022,"http://iirc.niu.edu/School.aspx?schoolid=15016299025217C",6.2,20.8,"NOT RATED","This school has not submitted an action plan to support school climate and social & emotional learning (SEL).",2022,42.013031,-87.674818,967,939,37.6,22.9,38.8,33.3
"351",609698,"BOGAN HS","William J Bogan High School","Neighborhood","HS","3939 W 79TH ST","Chicago","Illinois",60652,2022,NA,NA,NA,NA,NA,"FAR BELOW EXPECTATIONS","Student Attainment measures how well the school performed on standardized tests at a single point in time. This school's score is based on attainment relative to the combined College Readiness Benchmark scores, set by College Board. To learn more, visit  https://collegereadiness.collegeboard.org .","MODERATELY ORGANIZED","Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",90.6,73,83.6,71,"STRONG","This school is Strong in the arts. It nearly meets the goals and priorities outlined in the CPS Arts Education Plan, including Staffing & Instruction, Partnerships, Community & Culture, and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .","NEUTRAL","NEUTRAL","NEUTRAL","NEUTRAL","NEUTRAL","VERY WEAK",29.1,5.4,26.5,13.8,"3.0 days","2.2 days",2021,2022,71.9,77.1,86.9,81.9,91.9,92.5,2.7,8.9,6.1,2021,2022,84.5,88.8,82.8,86.7,67.5,82.9,73.4,80.2,76.1,84,77.3,83.8,46.2,61.8,49.3,61.9,58.7,71.2,44,71.7,2021,2022,"http://iirc.niu.edu/School.aspx?schoolid=150162990250003",22.8,77.1,"ESTABLISHED","This school has put in place systems and structures to support social and emotional learning (SEL). This may include SEL action plans, ongoing training for teachers and staff, partnerships with community organizations, time for SEL in the master schedule, and/or targeted and intensive SEL services.",2022,41.749376,-87.721097,807,939,7.2,5.1,8.3,6.8
"352",400098,"NOBLE - MUCHIN HS","Noble - Muchin College Prep","Charter","HS","1 N STATE ST","Chicago","Illinois",60602,2022,NA,NA,NA,NA,NA,"BELOW EXPECTATIONS","Student Attainment measures how well the school performed on standardized tests at a single point in time. This school's score is based on attainment relative to the combined College Readiness Benchmark scores, set by College Board. To learn more, visit  https://collegereadiness.collegeboard.org .","ORGANIZED","Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",58.5,73,73.8,71,"EXCELLING","This school is Excelling in the arts. It meets the goals and priorities outlined in the CPS Arts Education Plan, including Staffing & Instruction, Partnerships, Community & Culture, and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .","STRONG","NEUTRAL","STRONG","NEUTRAL","NEUTRAL","VERY WEAK",NA,5.4,NA,13.8,"","2.2 days",2021,2022,76.6,85.2,86.9,NA,NA,92.5,0.3,1.6,6.1,2021,2022,92.2,88.8,94.1,86.7,96.1,82.9,96.1,80.2,97.7,84,95.5,83.8,77,61.8,75.3,61.9,69.6,71.2,80.9,71.7,2021,2022,"http://iirc.niu.edu/School.aspx?schoolid=15016299025035C",5.9,59.7,"NOT RATED","This school has not submitted an action plan to support school climate and social & emotional learning (SEL).",2022,41.88274,-87.626338,913,939,31.4,24.6,25.2,27
"353",609900,"CURTIS","George W Curtis Elementary School","Neighborhood","ES","32 E 115TH ST","Chicago","Illinois",60628,2022,NA,NA,NA,2012,NA,"NO DATA AVAILABLE","Student Attainment measures how well the school performed on standardized tests at a single point in time. This school’s scores are compared to national average scores. A 50th percentile score means the school is performing at the same level as the national average school.","MODERATELY ORGANIZED","Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",57.9,73,79,71,"EMERGING","This school is Emerging in the arts. It rarely meets the goals and priorities outlined in the CPS Arts Education Plan including Staffing & Instruction, Partnerships, Community & Culture, and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .","WEAK","NEUTRAL","STRONG","NEUTRAL","NEUTRAL","WEAK",2.5,5.4,66.7,13.8,"2.3 days","2.2 days",2021,2022,87.5,86.7,86.9,90,92.5,92.5,NA,NA,NA,2021,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,2022,"http://iirc.niu.edu/School.aspx?schoolid=150162990252799",21.8,50.2,"NOT RATED","This school has not submitted an action plan to support school climate and social & emotional learning (SEL).",2022,41.685418,-87.621653,0,939,0,0,0,0
"354",609895,"TURNER-DREW","Turner-Drew Elementary Language Academy","Magnet","ES","9300 S PRINCETON AVE","Chicago","Illinois",60620,2022,NA,NA,NA,NA,NA,"NO DATA AVAILABLE","Student Attainment measures how well the school performed on standardized tests at a single point in time. This school’s scores are compared to national average scores. A 50th percentile score means the school is performing at the same level as the national average school.","WELL ORGANIZED","Results are based on student and teacher responses to the My Voice, My School 5Essentials survey. For more information on this survey and other measures of school culture and climate visit  https://www.5-essentials.org/ .",90.4,73,87,71,"EMERGING","This school is Emerging in the arts. It rarely meets the goals and priorities outlined in the CPS Arts Education Plan including Staffing & Instruction, Partnerships, Community & Culture, and Budget & Planning. To learn more, visit  http://www.cpsarts.org/ .","VERY STRONG","NEUTRAL","STRONG","STRONG","VERY STRONG","NEUTRAL",2.6,5.4,55.6,13.8,"2.2 days","2.2 days",2021,2022,91,91.5,86.9,92.2,92,92.5,NA,NA,NA,2021,2022,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2021,2022,"http://iirc.niu.edu/School.aspx?schoolid=150162990252826",5.4,26,"EMERGING","This school has developed an action plan to support social and emotional learning (SEL). Leaders and staff have assessed their school climate, and they are beginning to adopt best practices to support SEL for all students.",2022,41.725609,-87.630164,0,939,0,0,0,0
